gbifID,class,file_name
779849343,Aves,Chordata/Aves/Fringillidae/Carpodacus/Carpodacus_erythrinus/779849343.mp3
1052811630,Aves,Chordata/Aves/Paridae/Periparus/Periparus_ater/1052811630.mp3
1099286721,Aves,Chordata/Aves/Sturnidae/Sturnus/Sturnus_unicolor/1099286721.mp3
779851483,Aves,Chordata/Aves/Psittacidae/Coracopsis/Coracopsis_nigra/779851483.mp3
779854116,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_schoeniclus/779854116.mp3
1143567592,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1143567592.mp3
1228010034,Aves,Chordata/Aves/Psittacidae/Nestor/Nestor_notabilis/1228010034.mp3
1052813727,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_merula/1052813727.mp3
1291660140,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_sibillatrix/1291660140.mp3
1143570923,Aves,Chordata/Aves/Charadriidae/Vanellus/Vanellus_chilensis/1143570923.mp3
779852272,Aves,Chordata/Aves/Anatidae/Cygnus/Cygnus_cygnus/779852272.mp3
779853402,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853402.mp3
893469537,Aves,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/893469537.mp3
779855472,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855472.mp3
1052811518,Aves,Chordata/Aves/Paridae/Parus/Parus_major/1052811518.mp3
1052811400,Aves,Chordata/Aves/Paridae/Parus/Parus_major/1052811400.mp3
1142105480,Aves,Chordata/Aves/Otididae/Otis/Otis_tarda/1142105480.mp3
1228009858,Aves,Chordata/Aves/Psittacidae/Cyclopsitta/Cyclopsitta_diophthalma/1228009858.mp3
779854690,Aves,Chordata/Aves/Falconidae/Falco/Falco_subbuteo/779854690.mp3
779864299,Aves,Chordata/Aves/Paridae/Poecile/Poecile_montanus/779864299.mp3
1143514681,Aves,Chordata/Aves/Paridae/Cyanistes/Cyanistes_caeruleus/1143514681.mp3
779858499,Aves,Chordata/Aves/Sturnidae/Leucopsar/Leucopsar_rothschildi/779858499.mp3
779868766,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_merula/779868766.mp3
779849191,Aves,Chordata/Aves/Fringillidae/Spinus/Spinus_spinus/779849191.mp3
1249269344,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/1249269344.mp3
1052811482,Aves,Chordata/Aves/Paridae/Parus/Parus_major/1052811482.mp3
779856913,Aves,Chordata/Aves/Sturnidae/Gracula/Gracula_religiosa/779856913.mp3
1228005829,Aves,Chordata/Aves/Psittacidae/Barnardius/Barnardius_zonarius/1228005829.mp3
779853390,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853390.mp3
779857232,Aves,Chordata/Aves/Accipitridae/Haliaeetus/Haliaeetus_leucocephalus/779857232.mp3
779853397,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853397.mp3
779866789,Aves,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866789.mp3
779860712,Aves,Chordata/Aves/Oriolidae/Oriolus/Oriolus_chinensis/779860712.mp3
1143514713,Aves,Chordata/Aves/Psittacidae/Diopsittaca/Diopsittaca_nobilis/1143514713.mp3
1052811637,Aves,Chordata/Aves/Paridae/Periparus/Periparus_ater/1052811637.mp3
779854423,Aves,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854423.mp3
779853544,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853544.mp3
1229953110,Aves,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953110.mp3
1229950786,Aves,Chordata/Aves/Anatidae/Anser/Anser_indicus/1229950786.mp3
779856301,Aves,Chordata/Aves/Alaudidae/Galerida/Galerida_cristata/779856301.mp3
779844849,Aves,Chordata/Aves/Strigidae/Aegolius/Aegolius_funereus/779844849.mp3
779855997,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855997.mp3
1229954182,Aves,Chordata/Aves/Phasianidae/Pavo/Pavo_cristatus/1229954182.mp3
779853872,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853872.mp3
779864779,Aves,Chordata/Aves/Prunellidae/Prunella/Prunella_modularis/779864779.mp3
1229950806,Aves,Chordata/Aves/Accipitridae/Aquila/Aquila_heliaca/1229950806.mp3
779859646,Aves,Chordata/Aves/Meropidae/Merops/Merops_apiaster/779859646.mp3
779845179,Aves,Chordata/Aves/Icteridae/Amblyramphus/Amblyramphus_holosericeus/779845179.mp3
779846718,Aves,Chordata/Aves/Strigidae/Asio/Asio_otus/779846718.mp3
779847190,Aves,Chordata/Aves/Ardeidae/Botaurus/Botaurus_stellaris/779847190.mp3
779864264,Aves,Chordata/Aves/Paridae/Poecile/Poecile_montanus/779864264.mp3
1229953766,Aves,Chordata/Aves/Picidae/Melanerpes/Melanerpes_candidus/1229953766.mp3
991952289,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_merula/991952289.mp3
779853453,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853453.mp3
779858608,Aves,Chordata/Aves/Locustellidae/Locustella/Locustella_fluviatilis/779858608.mp3
1052806641,Aves,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/1052806641.mp3
779867487,Aves,Chordata/Aves/Anatidae/Tachyeres/Tachyeres_pteneres/779867487.mp3
779851524,Aves,Chordata/Aves/Corvidae/Corvus/Corvus_brachyrhynchos/779851524.mp3
779845632,Aves,Chordata/Aves/Anatidae/Anser/Anser_serrirostris/779845632.mp3
1052810868,Aves,Chordata/Aves/Motacillidae/Motacilla/Motacilla_alba/1052810868.mp3
779856844,Aves,Chordata/Aves/Columbidae/Goura/Goura_cristata/779856844.mp3
779867182,Aves,Chordata/Aves/Sylviidae/Sylvia/Sylvia_borin/779867182.mp3
779854100,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_schoeniclus/779854100.mp3
779859010,Aves,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_megarhynchos/779859010.mp3
1249269363,Aves,Chordata/Aves/Thraupidae/Poospiza/Poospiza_nigrorufa/1249269363.mp3
779853030,Aves,Chordata/Aves/Picidae/Dryocopus/Dryocopus_martius/779853030.mp3
779855490,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855490.mp3
779851918,Aves,Chordata/Aves/Cuculidae/Cuculus/Cuculus_canorus/779851918.mp3
1451081520,Aves,Chordata/Aves/Cuculidae/Cuculus/Cuculus_canorus/1451081520.mp3
1052813788,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_merula/1052813788.mp3
779855439,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855439.mp3
779858942,Aves,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/779858942.mp3
1230246809,Aves,Chordata/Aves/Ploceidae/Ploceus/Ploceus_velatus/1230246809.mp3
1052810500,Aves,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_megarhynchos/1052810500.mp3
779847398,Aves,Chordata/Aves/Anatidae/Bucephala/Bucephala_clangula/779847398.mp3
779866936,Aves,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866936.mp3
779867366,Aves,Chordata/Aves/Sylviidae/Sylvia/Sylvia_curruca/779867366.mp3
779853038,Aves,Chordata/Aves/Picidae/Dryocopus/Dryocopus_martius/779853038.mp3
779856117,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_montifringilla/779856117.mp3
779846292,Aves,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846292.mp3
1229954235,Aves,Chordata/Aves/Phoenicopteridae/Phoenicopterus/Phoenicopterus_roseus/1229954235.mp3
779864784,Aves,Chordata/Aves/Prunellidae/Prunella/Prunella_modularis/779864784.mp3
1233087518,Aves,Chordata/Aves/Motacillidae/Motacilla/Motacilla_capensis/1233087518.mp3
779857206,Aves,Chordata/Aves/Accipitridae/Haliaeetus/Haliaeetus_albicilla/779857206.mp3
779851901,Aves,Chordata/Aves/Cuculidae/Cuculus/Cuculus_canorus/779851901.mp3
1143515447,Aves,Chordata/Aves/Psittacidae/Pyrrhura/Pyrrhura_molinae/1143515447.mp3
1229954419,Aves,Chordata/Aves/Accipitridae/Terathopius/Terathopius_ecaudatus/1229954419.mp3
779862774,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_bonelli/779862774.mp3
893479519,Aves,Chordata/Aves/Laniidae/Lanius/Lanius_collurio/893479519.mp3
779846603,Aves,Chordata/Aves/Ardeidae/Ardea/Ardea_cinerea/779846603.mp3
779868069,Aves,Chordata/Aves/Leiothrichidae/Trochalopteron/Trochalopteron_affine/779868069.mp3
1143514460,Aves,Chordata/Aves/Psittacidae/Amazona/Amazona_collaria/1143514460.mp3
779845138,Aves,Chordata/Aves/Estrildidae/Amandava/Amandava_subflava/779845138.mp3
1052812766,Aves,Chordata/Aves/Regulidae/Regulus/Regulus_ignicapilla/1052812766.mp3
1230246826,Aves,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_jocosus/1230246826.mp3
779866176,Aves,Chordata/Aves/Anatidae/Somateria/Somateria_mollissima/779866176.mp3
779866927,Aves,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866927.mp3
779860886,Aves,Chordata/Aves/Strigidae/Otus/Otus_scops/779860886.mp3
1052811775,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/1052811775.mp3
1143570938,Aves,Chordata/Aves/Charadriidae/Vanellus/Vanellus_vanellus/1143570938.mp3
779856842,Aves,Chordata/Aves/Columbidae/Goura/Goura_cristata/779856842.mp3
1249269550,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1249269550.mp3
779847893,Aves,Chordata/Aves/Calcariidae/Calcarius/Calcarius_lapponicus/779847893.mp3
1249269416,Aves,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/1249269416.mp3
779857514,Aves,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/779857514.mp3
1229953190,Aves,Chordata/Aves/Anatidae/Cygnus/Cygnus_columbianus/1229953190.mp3
779853971,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853971.mp3
779866101,Aves,Chordata/Aves/Sittidae/Sitta/Sitta_canadensis/779866101.mp3
779846591,Aves,Chordata/Aves/Ardeidae/Ardea/Ardea_cinerea/779846591.mp3
779853611,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853611.mp3
779863091,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863091.mp3
991896154,Aves,Chordata/Aves/Laniidae/Lanius/Lanius_senator/991896154.mp3
779866952,Aves,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866952.mp3
1052805991,Aves,Chordata/Aves/Paridae/Cyanistes/Cyanistes_caeruleus/1052805991.mp3
1229950833,Aves,Chordata/Aves/Ardeidae/Ardeola/Ardeola_ralloides/1229950833.mp3
779866088,Aves,Chordata/Aves/Fringillidae/Serinus/Serinus_serinus/779866088.mp3
779855260,Aves,Chordata/Aves/Phasianidae/Francolinus/Francolinus_francolinus/779855260.mp3
779853388,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853388.mp3
779852180,Aves,Chordata/Aves/Psittacidae/Cyanoliseus/Cyanoliseus_patagonus/779852180.mp3
779862899,Aves,Chordata/Aves/Muscicapidae/Phoenicurus/Phoenicurus_ochruros/779862899.mp3
779864568,Aves,Chordata/Aves/Rallidae/Porzana/Porzana_parva/779864568.mp3
779847896,Aves,Chordata/Aves/Calcariidae/Calcarius/Calcarius_lapponicus/779847896.mp3
1249269492,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_merula/1249269492.mp3
779856193,Aves,Chordata/Aves/Rallidae/Fulica/Fulica_atra/779856193.mp3
779853955,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853955.mp3
1249269171,Aves,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/1249269171.mp3
779845704,Aves,Chordata/Aves/Anatidae/Anser/Anser_anser/779845704.mp3
1143567677,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1143567677.mp3
779853470,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853470.mp3
779868653,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_merula/779868653.mp3
779867098,Aves,Chordata/Aves/Sylviidae/Sylvia/Sylvia_borin/779867098.mp3
779864352,Aves,Chordata/Aves/Podicipedidae/Podiceps/Podiceps_grisegena/779864352.mp3
779864098,Aves,Chordata/Aves/Picidae/Picus/Picus_viridis/779864098.mp3
779859660,Aves,Chordata/Aves/Meropidae/Merops/Merops_viridis/779859660.mp3
779867927,Aves,Chordata/Aves/Lybiidae/Trachyphonus/Trachyphonus_erythrocephalus/779867927.mp3
893395253,Aves,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_arundinaceus/893395253.mp3
779849366,Aves,Chordata/Aves/Fringillidae/Carpodacus/Carpodacus_erythrinus/779849366.mp3
779863910,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/779863910.mp3
779863191,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863191.mp3
779863832,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochiloides/779863832.mp3
1229651984,Aves,Chordata/Aves/Accipitridae/Haliaeetus/Haliaeetus_leucogaster/1229651984.mp3
1269848086,Aves,Chordata/Aves/Scolopacidae/Actitis/Actitis_hypoleucos/1269848086.mp3
779847381,Aves,Chordata/Aves/Anatidae/Branta/Branta_sandvicensis/779847381.mp3
779852712,Aves,Chordata/Aves/Picidae/Dendrocopos/Dendrocopos_major/779852712.mp3
779867773,Aves,Chordata/Aves/Laridae/Thalasseus/Thalasseus_sandvicensis/779867773.mp3
779867067,Aves,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779867067.mp3
1229650150,Aves,Chordata/Aves/Strigidae/Bubo/Bubo_scandiacus/1229650150.mp3
1291660139,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_sibillatrix/1291660139.mp3
1249268362,Aves,Chordata/Aves/Thraupidae/Buthraupis/Buthraupis_montana/1249268362.mp3
779855301,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855301.mp3
1229954376,Aves,Chordata/Aves/Anatidae/Tadorna/Tadorna_cana/1229954376.mp3
1229954408,Aves,Chordata/Aves/Threskiornithidae/Threskiornis/Threskiornis_melanocephalus/1229954408.mp3
779856353,Aves,Chordata/Aves/Scolopacidae/Gallinago/Gallinago_gallinago/779856353.mp3
1229951436,Aves,Chordata/Aves/Anatidae/Chen/Chen_canagica/1229951436.mp3
779862284,Aves,Chordata/Aves/Paridae/Parus/Parus_major/779862284.mp3
779846598,Aves,Chordata/Aves/Ardeidae/Ardea/Ardea_cinerea/779846598.mp3
779855320,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855320.mp3
1229953690,Aves,Chordata/Aves/Ciconiidae/Leptoptilos/Leptoptilos_crumenifer/1229953690.mp3
1143515445,Aves,Chordata/Aves/Psittacidae/Pyrrhura/Pyrrhura_leucotis/1143515445.mp3
779845160,Aves,Chordata/Aves/Psittacidae/Amazona/Amazona_vinacea/779845160.mp3
1230246865,Aves,Chordata/Aves/Estrildidae/Taeniopygia/Taeniopygia_guttata/1230246865.mp3
991931572,Aves,Chordata/Aves/Oriolidae/Oriolus/Oriolus_oriolus/991931572.mp3
779866940,Aves,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866940.mp3
779854192,Aves,Chordata/Aves/Meliphagidae/Entomyzon/Entomyzon_cyanotis/779854192.mp3
779867956,Aves,Chordata/Aves/Phasianidae/Tragopan/Tragopan_satyra/779867956.mp3
1099041018,Aves,Chordata/Aves/Charadriidae/Charadrius/Charadrius_alexandrinus/1099041018.mp3
1229953159,Aves,Chordata/Aves/Cracidae/Crax/Crax_alector/1229953159.mp3
779855577,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855577.mp3
1229953274,Aves,Chordata/Aves/Threskiornithidae/Geronticus/Geronticus_eremita/1229953274.mp3
779854446,Aves,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854446.mp3
991948951,Aves,Chordata/Aves/Rallidae/Rallus/Rallus_aquaticus/991948951.mp3
779855626,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855626.mp3
779847154,Aves,Chordata/Aves/Ardeidae/Botaurus/Botaurus_stellaris/779847154.mp3
779846803,Aves,Chordata/Aves/Anatidae/Aythya/Aythya_ferina/779846803.mp3
779844574,Aves,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_palustris/779844574.mp3
779863543,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863543.mp3
779844664,Aves,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_scirpaceus/779844664.mp3
779853762,Aves,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853762.mp3
779856220,Aves,Chordata/Aves/Rallidae/Fulica/Fulica_atra/779856220.mp3
779869020,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/779869020.mp3
779851909,Aves,Chordata/Aves/Cuculidae/Cuculus/Cuculus_canorus/779851909.mp3
1062491881,Aves,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_palustris/1062491881.mp3
779856715,Aves,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/779856715.mp3
779864938,Aves,Chordata/Aves/Columbidae/Ptilinopus/Ptilinopus_melanospilus/779864938.mp3
779859119,Aves,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_megarhynchos/779859119.mp3
779862769,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_bonelli/779862769.mp3
779855380,Aves,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855380.mp3
1052811419,Aves,Chordata/Aves/Paridae/Parus/Parus_major/1052811419.mp3
779851010,Aves,Chordata/Aves/Fringillidae/Coccothraustes/Coccothraustes_coccothraustes/779851010.mp3
1291660131,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/1291660131.mp3
1229954202,Aves,Chordata/Aves/Phasianidae/Perdix/Perdix_perdix/1229954202.mp3
779865214,Aves,Chordata/Aves/Rallidae/Rallus/Rallus_aquaticus/779865214.mp3
1249268804,Aves,Chordata/Aves/Cinclidae/Cinclus/Cinclus_cinclus/1249268804.mp3
779869043,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/779869043.mp3
779858604,Aves,Chordata/Aves/Locustellidae/Locustella/Locustella_fluviatilis/779858604.mp3
779863556,Aves,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_fuscatus/779863556.mp3
1052813681,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_merula/1052813681.mp3
1482861117,Aves,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_palustris/1482861117.mp3
893455734,Aves,Chordata/Aves/Alaudidae/Calandrella/Calandrella_brachydactyla/893455734.mp3
1062919727,Aves,Chordata/Aves/Paridae/Parus/Parus_major/1062919727.mp3
779860333,Aves,Chordata/Aves/Corvidae/Nucifraga/Nucifraga_caryocatactes/779860333.mp3
779844416,Aves,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_palustris/779844416.mp3
779852371,Aves,Chordata/Aves/Anatidae/Cygnus/Cygnus_olor/779852371.mp3
1230044228,Aves,Chordata/Aves/Estrildidae/Amadina/Amadina_fasciata/1230044228.mp3
1249269169,Aves,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/1249269169.mp3
1249269539,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1249269539.mp3
779844404,Aves,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_palustris/779844404.mp3
779852806,Aves,Chordata/Aves/Picidae/Dendrocoptes/Dendrocoptes_medius/779852806.mp3
991949826,Aves,Chordata/Aves/Muscicapidae/Saxicola/Saxicola_rubetra/991949826.mp3
779858988,Aves,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_megarhynchos/779858988.mp3
779864630,Aves,Chordata/Aves/Rallidae/Porzana/Porzana_porzana/779864630.mp3
779866173,Aves,Chordata/Aves/Anatidae/Somateria/Somateria_mollissima/779866173.mp3
1052813692,Aves,Chordata/Aves/Turdidae/Turdus/Turdus_merula/1052813692.mp3
